MANDT,VBELN,ERDAT,ERNAM,KUNNR,NETWR,VSBED,FAKSK
SC1,040d90f5-d2c5-4b31-8687-69b673c48f00,2019-11-07 15:58:47,Francina Bevington,7f1d80f0-f5d5-4e30-9372-cf8b3a36887a,8826.36,Same-Day Delivery,
SC1,0949c923-8dbf-4abc-9b71-8f86f4c18902,2013-09-09 23:32:30,Jena Jeans,908151ad-b591-41c3-aa58-44d1a1a85459,5294.01,Third-Party Logistics (3PL),
SC1,e4e8162c-8601-417d-b2ee-d9b6ec8eeea5,2010-08-22 19:44:47,Orville Sheilds,6c7e8b3e-06d1-40a6-a5c1-b307f0eb082b,7508.28,Standard Pallet,
SC1,f185bdbd-8f82-4689-811a-9f49615dfe3a,2011-08-13 03:08:04,Yanira Gottfried,78a95b93-bb6e-4b4c-baa7-e4bb085babc2,11894.36,Local Delivery,
SC1,b0c10b15-ac1d-4082-aa13-16a51a4de689,2013-01-11 16:46:33,Sharyn Laxton,0f1c341e-374b-4d83-9ba5-138b925fc19f,1175.5,Standard Pallet,
SC1,4e6e3f3c-3ff0-4052-a463-51d59c1c11df,2016-10-11 19:34:30,BATCH_JOB,81a0c186-21cf-4154-ab44-22a811b850f9,4169.62,Sea Freight,
SC1,8b0290bf-80bd-4102-b2c3-5b1738c61bab,2019-05-23 19:11:51,Marita Creagh,9a7904be-694e-4199-a336-98fc903acb70,6077.51,International Shipping,
SC1,17aa2040-242c-400e-80c9-afc0f1774aca,2016-06-06 20:31:50,Gloria Ashburn,7f1d80f0-f5d5-4e30-9372-cf8b3a36887a,3808.4,Temperature-Sensitive,
SC1,6fabeefe-5f9d-4de1-8bf0-349dbf9ec528,2016-11-23 07:37:17,Roy Ortego,48ebee4a-fa94-4e9e-b52b-b119086f469c,3891.55,Express Delivery,
SC1,e55bba39-62a2-4052-bfdc-b9a544f9ad84,2016-09-29 10:29:10,Yanira Gottfried,96fd9147-3341-47b5-9c06-c87ac5dbd3ce,5621.46,Express Delivery,
SC1,52ca0762-1b22-4bc4-aced-20788c7b03d8,2010-02-17 21:13:23,Lawerence Pintor,574ab7fd-d3af-4312-8e41-4dec3999506a,2668.63,Express Delivery,
SC1,f66f294f-cefd-4ee2-bb58-d83568bf1fb0,2015-03-14 14:31:46,Dominica Kirkley,58765d85-f02b-4238-90ec-87cb67bc6fb0,1943.42,Third-Party Logistics (3PL),
SC1,55380114-3cb8-4ef4-bda8-88db58d12af3,2018-08-15 18:55:21,Rona Hennis,00d277b4-f5fa-4821-95ee-9a6158c52b2c,7468.09,Sea Freight,
SC1,bb1b2e0b-ae43-4a95-8fcf-0695e7844c05,2018-04-26 12:12:48,Alfonso Wernick,9747823f-8944-4520-ae6d-3f06141d9048,3820.99,Temperature-Sensitive,
SC1,4d84081b-9311-45c2-9a1d-62d73cf39168,2014-12-04 02:58:47,Francina Bevington,e5e91493-7b9c-4a9c-8a15-a7974f876e9a,9540.29,International Shipping,
SC1,58387555-fafa-43de-a906-1683ff1092c0,2013-11-15 05:34:48,Dalila Proehl,df1f4760-5030-4cee-bf78-49b9825ae2f8,6350.48,Courier Service,
SC1,fa1cf4cc-04a3-40eb-9ba1-d35c5491a015,2015-06-29 23:17:54,BATCH_JOB,71204bb9-1a33-445b-972f-a887f0bacff0,14120.39,Third-Party Logistics (3PL),
SC1,1b5a1e5d-025a-4f7f-bb6c-b046fda99461,2019-11-13 22:43:58,Lora Rieder,2068b011-aedf-4b5b-92be-6a41e1ccb6fc,11757.63,Next-Day Delivery,
SC1,58827dfb-6ef9-4796-82de-41f2c81728f6,2016-01-25 05:57:05,Yanira Gottfried,961ee6a8-93b8-4e3b-a73e-580408c6ca60,10312.16,Airfreight,
SC1,71541bbd-c100-49e3-afad-c0a7f5f97cd3,2013-02-06 13:38:01,Emilio Sones,9747823f-8944-4520-ae6d-3f06141d9048,2693.44,Pickup by Customer,
SC1,c5c89127-9ec1-473f-8971-13a3841b383e,2014-01-24 00:28:54,Bradford Amarante,09c6abe0-1c27-4335-8eb5-81d65159daa0,5028.6,Third-Party Logistics (3PL),
SC1,7799a175-4969-447f-a621-642b21ccea48,2009-05-03 10:22:28,Jena Jeans,577559c2-460e-4662-b8f7-5dda465d9525,7292.66,Pickup by Customer,
SC1,1001affe-b083-40d1-841e-cd769f2f8825,2015-09-27 15:40:23,Ward Weckerly,286963b4-9587-470a-955e-fd6c3f1e31d3,5257.72,Special Handling,
SC1,d34d564c-9cf7-4d97-8061-2f52681e5f8f,2019-05-27 11:01:23,Gloria Ashburn,674228d9-891c-44c0-a551-65eddae14d76,1627.13,Express Delivery,
SC1,36f414d3-c5b9-4218-bbb7-cb7155b56794,2015-05-28 07:42:05,Toby Narvaez,530e51a3-b5bb-4750-a22f-ef1744cdc190,1859.34,Pickup by Customer,
SC1,af6a0896-0862-4d0e-9b10-b9afb9799eff,2017-08-09 01:10:19,Felice Cover,562bb1ef-b089-4dbb-a800-2f3f878d3f59,8394.03,Airfreight,
SC1,d2cc99b0-374a-4e9e-ad07-aa559fb49fdc,2019-01-27 23:38:55,Dalila Proehl,c043249d-390e-4dc7-b834-c48d1f579b75,3181.9,Local Delivery,
SC1,e5aea4fa-e261-4738-a494-d2ae766f7ec8,2013-02-16 02:32:44,Cherryl Vandine,04cfba35-8948-48e1-9cc9-ca83b622c290,4981.23,Third-Party Logistics (3PL),
SC1,9d4db97f-9704-46a4-8267-c57c130590cd,2018-02-27 12:56:05,Lucina Boyers,e5e91493-7b9c-4a9c-8a15-a7974f876e9a,4571.69,Airfreight,
SC1,30bca68a-0a20-4ff4-b640-ca89f2311f74,2019-06-27 17:01:23,Francina Bevington,4aa31116-0e81-4bea-af72-84b519107ded,13997.94,Drop Ship,
SC1,c3a0efef-bd10-4520-858a-77c1e5bc621f,2013-03-15 02:12:17,Lillian Wheaton,cf60c731-5529-44c8-af7d-63b4880e2403,3838.13,Post Office,
SC1,604c62cf-de61-4a46-96d0-7971450781bb,2010-08-31 21:40:18,Dalila Proehl,c043249d-390e-4dc7-b834-c48d1f579b75,9021.5,Pickup by Customer,
SC1,878ca69d-72ac-4b10-8c59-da6c0f376be0,2018-12-30 23:38:50,Tasia Snelgrove,6599d516-e90d-440d-ae83-11893d940da6,14283.37,Airfreight,
SC1,d527c51e-09cb-4577-9b23-d330e8f750bb,2015-10-08 09:01:45,Sharyn Laxton,6e2da7da-0e0c-4c0d-85db-edcab365394f,7907.75,Airfreight,
SC1,6d8d0e77-9e8b-4592-a928-c61bb1656c1a,2016-06-18 01:10:11,Cherryl Vandine,03bbd7d4-18df-4ded-b406-73db2c76a85e,13456.54,Truck Transport,
SC1,9a97b8d7-068d-4c2d-aa9d-e24589855616,2011-02-24 23:06:46,Yanira Gottfried,6776afd3-435a-40a2-ae97-e3c3af239742,644.93,Same-Day Delivery,
SC1,ef65f727-8934-4f33-9f44-a79e4382a035,2019-04-24 23:09:26,Tyree Decastro,22731e71-b626-4711-affa-18d3fc07662a,4048.5,Standard Delivery,
SC1,4434c25c-58c3-4008-82d2-751876468df6,2016-12-05 03:02:57,Yanira Gottfried,c63234a0-5522-49d8-9536-512492515307,11375.64,Standard Delivery,
SC1,e2bd0a5e-c0e4-41df-bdea-4fb19606fe0b,2019-02-12 17:05:43,Lessie Scheck,0b41910f-3a20-4ae8-bcc3-2713fbe195f2,3395.51,Standard Delivery,
SC1,656263bf-946e-4aa9-8703-ad27d8f1d0bd,2015-04-12 15:59:04,Yanira Gottfried,86d8ea4e-ebe2-4a4e-ae5a-c9824e522d94,2950.63,Express Delivery,
SC1,61910960-acf1-4c62-bdeb-edf2c7b27fc5,2017-12-03 06:11:16,Cherryl Vandine,0b1f77fd-7e5b-4a8a-8de3-ce4118a8d806,10247.97,Airfreight,BILLINGBLOCK
SC1,82c31d60-56c6-452d-94f9-83b0fd385b03,2010-06-20 22:11:52,Alvin Malin,3e7f22dc-efbf-48b4-bc34-643d186dbb62,8301.81,Pickup by Customer,
SC1,d4913d0b-260c-4f26-bcee-ee483d42a883,2010-08-23 02:22:14,Gloria Ashburn,6e2da7da-0e0c-4c0d-85db-edcab365394f,2922.25,Next-Day Delivery,
SC1,10aa5c18-65e2-44a9-be35-0df733ad79f9,2014-06-27 02:00:09,Kenia Romine,879b3581-2aa2-412a-aad1-507058cb69a0,1017.6,Standard Pallet,BILLINGBLOCK
SC1,ff7dba5a-c7a6-4a58-ad56-8dd39372508d,2012-11-22 09:19:34,Luisa Solar,7b2fb7c6-9138-4632-b29b-3f083d080f47,7940.86,Rail Transport,
SC1,1747b62f-4797-45ae-a9f3-2070bc92cb26,2014-05-15 23:57:36,Suellen Noecker,df1f4760-5030-4cee-bf78-49b9825ae2f8,10081.61,Airfreight,
SC1,ab0124ca-7389-492e-ade0-5313b5ab3eba,2010-09-19 06:58:44,Jena Jeans,c75b86b8-c7c8-4818-ba8c-158628d93878,7645.63,Standard Delivery,
SC1,1c9b5bb0-c981-4069-a6e0-0b1a66156ddc,2012-12-13 22:00:59,Lavonna Haymon,3e7f22dc-efbf-48b4-bc34-643d186dbb62,9098.95,Airfreight,
SC1,8a6342c8-77b4-4585-bfe1-a2b72b6c83a6,2015-10-10 01:44:42,Alejandro Atwood,04cfba35-8948-48e1-9cc9-ca83b622c290,9252.56,Standard Pallet,
SC1,139fb2ee-d6da-4861-8291-6453b36f8c87,2015-12-10 03:14:49,Lang Winkler,9c352a23-55e8-4409-b732-06fa3223664d,6713.9,Next-Day Delivery,
SC1,669912b0-65ef-46ee-9729-9eb5ac5f0884,2013-05-16 22:34:39,Cherryl Vandine,81a0c186-21cf-4154-ab44-22a811b850f9,14198.42,Next-Day Delivery,
SC1,bd3db767-3103-440b-8f36-d5d8774699f1,2010-12-07 21:56:27,BATCH_JOB,8f1c110f-a97b-43de-af7d-64b47d532e56,12669.25,Airfreight,
SC1,8745578d-a384-41bb-8404-ed154e6c95bf,2016-01-01 05:30:03,Felice Cover,908151ad-b591-41c3-aa58-44d1a1a85459,8538.15,Third-Party Logistics (3PL),
SC1,aa06f3e0-6cfa-4331-ad26-48269d35d691,2011-11-22 06:17:21,Ward Weckerly,530e51a3-b5bb-4750-a22f-ef1744cdc190,14495.04,Post Office,
SC1,6e84991b-3b36-4854-96cb-39f6fbaafb50,2015-10-05 05:14:24,Melissia Kreidler,4e83f030-e073-4031-bff5-1fbb5acf4887,12835.0,Courier Service,
SC1,e565d601-ea46-4ebe-a901-a37e278501e1,2009-08-29 18:31:08,Rona Hennis,0b1f77fd-7e5b-4a8a-8de3-ce4118a8d806,6140.92,Sea Freight,
SC1,e2e80dca-411b-4d9e-83e2-d603a541c044,2019-11-23 22:57:16,Luisa Solar,e5274af8-7ce9-4492-9af4-b6dc14082a1a,4642.12,Third-Party Logistics (3PL),
SC1,00110744-1e7e-4a10-b05f-553d18c0728d,2015-09-15 11:37:33,Luisa Solar,574ab7fd-d3af-4312-8e41-4dec3999506a,2305.81,International Shipping,
SC1,0d49909e-95af-407a-af80-8a2669660fd7,2011-05-05 14:43:30,Jamie Mcclellan,96dfc8b2-5a06-4eb6-a1fd-1078620240bb,7595.11,Airfreight,
SC1,0f6bb0e1-f1ee-4279-a095-37ec1bf2ea32,2019-12-20 16:58:15,Margene Hamil,cf60c731-5529-44c8-af7d-63b4880e2403,1884.61,Standard Delivery,
SC1,a1aedb34-4726-44d3-864c-9caed49a4dcf,2015-01-14 13:45:10,Kenia Romine,1fd6d23d-12b0-4b1c-ad1a-5476a73004b8,11811.45,Same-Day Delivery,BILLINGBLOCK
SC1,94afbaad-f3a3-4841-bbc3-330d3b1caf27,2009-12-18 10:52:38,Melissia Kreidler,574ab7fd-d3af-4312-8e41-4dec3999506a,540.66,Standard Pallet,
SC1,89a2b000-605a-4ee9-a247-4ce8e31b046c,2015-08-04 07:24:07,Dominica Kirkley,52a69d1e-220e-48cf-8d91-170a08863760,9012.07,Special Handling,
SC1,08a7a61b-3b74-4d80-b4c6-26fa194d0337,2015-08-15 11:04:59,Ward Weckerly,574ab7fd-d3af-4312-8e41-4dec3999506a,8970.52,Express Delivery,BILLINGBLOCK
SC1,555795d7-0738-4ecc-aac0-2c6da95b2abb,2011-05-07 23:26:34,Dominica Kirkley,577559c2-460e-4662-b8f7-5dda465d9525,4233.28,Courier Service,
SC1,a8c6946e-e339-4fe1-8daf-7ea5b4c703ea,2013-08-20 04:15:38,Lora Rieder,0b1f77fd-7e5b-4a8a-8de3-ce4118a8d806,13755.32,Local Delivery,
SC1,98fe3a5d-f155-4dd0-b4aa-bef0f8c5fb01,2016-06-17 12:31:46,Kristen Eckhoff,0b1f77fd-7e5b-4a8a-8de3-ce4118a8d806,6720.97,Third-Party Logistics (3PL),
SC1,96472be8-5048-42a2-81ea-699d053beded,2012-03-07 20:03:39,Kenia Romine,6e2da7da-0e0c-4c0d-85db-edcab365394f,1689.66,Drop Ship,
SC1,567003dc-1e3a-47ce-8ace-ed98aa432ccd,2018-07-13 02:37:32,Marita Creagh,879b3581-2aa2-412a-aad1-507058cb69a0,820.7,Airfreight,
SC1,55058967-4a2f-4e49-9a63-08c14cc4fc8d,2010-06-13 21:45:24,Summer Fusaro,78a95b93-bb6e-4b4c-baa7-e4bb085babc2,5930.5,Truck Transport,
SC1,e3f6fb2b-b24f-4d21-a4f3-cfbc07506996,2009-08-01 21:45:59,Lillian Wheaton,41c29662-5c18-476d-812c-68bcb8af151f,6756.66,Drop Ship,
SC1,bf8b3494-e546-4078-8b7f-f7acf20651ac,2016-12-08 07:11:04,Emilio Sones,a8f935b7-9ed4-4145-b5ff-e46455a52cfe,1021.81,Standard Pallet,
SC1,dc380f71-77d8-4fb0-8bfd-4e41fb738ceb,2010-06-14 00:15:50,Rachel Onorato,a8f935b7-9ed4-4145-b5ff-e46455a52cfe,8837.79,Airfreight,
SC1,b07bd37b-50ad-460c-81d7-e3bc6d9c05ee,2015-01-15 23:08:00,Lang Winkler,c8f2b801-4d82-4554-806d-3f2b71328d3e,11540.38,Third-Party Logistics (3PL),
SC1,9f473a61-e6ef-4221-851b-d59fa3e32685,2017-09-27 03:04:10,Karri Ptacek,71204bb9-1a33-445b-972f-a887f0bacff0,4803.47,Drop Ship,
SC1,01dbcbb5-39ac-4b4e-8ff3-02ab8669ee12,2010-12-15 01:43:50,Emilio Sones,96dfc8b2-5a06-4eb6-a1fd-1078620240bb,3944.41,Truck Transport,
SC1,791714af-d004-416a-abed-1a4567dfefc6,2009-11-16 10:26:08,Luisa Solar,10f599a4-022e-459d-9ac2-8420777715cc,4562.02,Standard Delivery,
SC1,798bc2f1-ead4-47b8-aebc-2360223d6655,2011-10-24 16:24:02,Arletta Landen,9a7904be-694e-4199-a336-98fc903acb70,6312.34,Same-Day Delivery,
SC1,1f010b46-88a5-4b0f-94c0-87e634bfc0ce,2015-06-21 00:22:55,Suellen Noecker,ce8cc962-2844-4ff8-81c3-f96d5c7c4faf,7026.75,Courier Service,
SC1,92181677-a038-41ba-8ce1-c92e8cf09457,2015-09-17 20:29:38,Lucina Boyers,34155035-62f3-49a2-9c3e-4e8290f7de30,10957.74,Truck Transport,
SC1,efe0aa11-5caf-4885-8d53-37ab694108bd,2018-01-22 18:00:09,Jena Jeans,8f1c110f-a97b-43de-af7d-64b47d532e56,11660.01,Standard Pallet,
SC1,cd3c6ffb-2a8d-4274-b056-2e897dcd145b,2011-12-16 01:00:08,Marcela Ye,474589e6-4103-4fd3-8ccd-3f078fed723d,6574.98,Post Office,
SC1,560bdf65-deb2-4680-9a7a-872699bbec5d,2014-09-01 15:48:17,Melissia Kreidler,71810e60-d8d3-49be-a093-258d3d8b254e,14786.51,Third-Party Logistics (3PL),
SC1,78c9a3ee-79f6-4f48-af1f-e9650c7d6717,2012-11-09 15:22:01,Rachel Onorato,210ca33a-3cf8-4160-ae33-28bf9ce16db9,8765.85,Rail Transport,
SC1,b0fcb01a-ac51-4dda-87b6-66526df1ea25,2017-10-19 19:13:07,Lora Rieder,6599d516-e90d-440d-ae83-11893d940da6,11390.69,Express Delivery,
SC1,2f0df793-ec9b-434c-9e83-2b3c8cf21857,2012-04-05 23:44:24,Cher Ehrmann,a3fa7f21-4aa0-4213-99ec-9c9ea22c6ff0,14283.78,Standard Delivery,
SC1,8bdb267a-caa2-4aed-b337-241ae4271ccb,2018-06-02 01:19:42,Lillian Wheaton,6d104d28-d8bb-4969-ab32-50532b8b9be3,10430.76,Post Office,
SC1,53a6f46a-6f90-4dd9-ac7a-f02c429810e9,2014-12-21 06:44:08,Tasia Snelgrove,3c3c7c61-a6d8-40ab-9cbf-190e7fcd15e8,3034.68,Standard Pallet,
SC1,9d67ef7a-e1a6-4522-81ce-6956653981f0,2012-08-26 08:37:26,Kenia Romine,3c3c7c61-a6d8-40ab-9cbf-190e7fcd15e8,9761.9,Next-Day Delivery,
SC1,d5de6c76-00cc-4bd5-a142-b6ded6153b79,2012-08-24 15:32:50,Alfonso Wernick,8f1c110f-a97b-43de-af7d-64b47d532e56,2387.05,Drop Ship,
SC1,27b0776b-ea6b-4eb2-9194-688389a50ace,2015-12-15 23:32:55,Jamie Mcclellan,908151ad-b591-41c3-aa58-44d1a1a85459,14112.43,Next-Day Delivery,
SC1,e7f80358-d3f0-4297-ae77-60446a6e9db9,2013-07-01 13:37:31,Marcela Ye,2b8713f6-822c-46e7-983d-8038730bad96,10142.97,Same-Day Delivery,
SC1,e5fa3507-6844-45c7-abf8-9e74eb7d1a0f,2018-09-15 19:43:56,Alfonso Wernick,3c3c7c61-a6d8-40ab-9cbf-190e7fcd15e8,12986.17,Temperature-Sensitive,
SC1,7793457a-7667-4931-9a74-cef4fc749064,2016-11-28 18:31:43,Yanira Gottfried,93cd473a-3901-4333-89ed-bc5cbc30cfb0,11770.25,Standard Pallet,
SC1,4835bc87-44e8-4d03-b144-7bfc2fee63e9,2019-08-20 07:21:35,Melissia Kreidler,f5f498e9-7f35-4c30-b042-1fd861163e11,14403.72,Airfreight,
SC1,73b60fbb-41ea-466e-bd94-f0cee6dda939,2015-12-30 14:01:53,Cher Ehrmann,3e7f22dc-efbf-48b4-bc34-643d186dbb62,3288.71,Airfreight,
SC1,2db32761-b216-4d8c-8e0f-dc50a6b00ebd,2014-08-08 11:31:37,Emilio Sones,474589e6-4103-4fd3-8ccd-3f078fed723d,2242.54,Special Handling,
SC1,08107c3e-2ec1-428e-b591-d144d70e52c5,2018-08-28 04:35:43,Alfonso Wernick,a3fa7f21-4aa0-4213-99ec-9c9ea22c6ff0,12085.64,Standard Delivery,
SC1,3f492e48-5213-48a0-8c13-dcb24dec0f4b,2017-10-20 21:44:17,Sharyn Laxton,734c3815-308a-4dee-a2d9-cc19791d3696,14040.27,Sea Freight,
SC1,20f97fc2-bc20-4fac-acac-d8c53699364e,2011-02-19 10:59:22,Lavonna Haymon,71204bb9-1a33-445b-972f-a887f0bacff0,5075.09,Third-Party Logistics (3PL),
SC1,8086e21d-02e3-4503-b6aa-0d228963e85c,2010-08-27 07:46:52,Summer Fusaro,00d277b4-f5fa-4821-95ee-9a6158c52b2c,1355.02,Express Delivery,
SC1,60661d49-e25c-4b36-802f-a841f91580a6,2010-04-28 09:46:50,Lillian Wheaton,09c6abe0-1c27-4335-8eb5-81d65159daa0,13955.91,Hazardous Materials,
SC1,d4fd4518-1a96-4a9e-8281-fa3e14fdc8ac,2019-06-18 16:34:41,Emmie Schuldt,7a548999-182c-4efa-9ace-f4dd1733b2ce,8317.18,Express Delivery,
SC1,d25697a7-fc86-4017-bc86-65214ed6cd5b,2019-07-12 04:07:12,Summer Fusaro,1fe2747d-51d0-47d4-9b33-e3dae5a73dc2,3685.29,Pickup by Customer,
SC1,d406c69f-7c1b-44a2-b34c-decdbe7094fa,2011-08-11 22:20:27,Margene Hamil,4aa31116-0e81-4bea-af72-84b519107ded,12764.78,Next-Day Delivery,
SC1,125f4dba-86af-426b-8c89-6f09c1543f15,2015-10-07 12:00:26,Gloria Ashburn,10f599a4-022e-459d-9ac2-8420777715cc,10525.04,International Shipping,
SC1,525c437f-1817-4b6e-a778-18893debf8cd,2015-11-13 23:20:27,Luisa Solar,210ca33a-3cf8-4160-ae33-28bf9ce16db9,14123.8,International Shipping,
SC1,db00bf1a-b1fe-498d-81bd-f328a88bd4e5,2016-02-16 21:34:33,Toby Narvaez,10f599a4-022e-459d-9ac2-8420777715cc,10976.75,Rail Transport,
SC1,47fb9610-746f-4474-8577-05f45a38bfcf,2016-09-11 01:28:27,Tyree Decastro,7f1d80f0-f5d5-4e30-9372-cf8b3a36887a,9727.11,Sea Freight,
SC1,5d35cf7f-1366-4fa7-9b88-235680f9000d,2016-08-10 22:04:59,Summer Fusaro,8dc79852-b00e-430f-ae89-8014a4405043,11598.21,Drop Ship,
SC1,232547be-b410-42cc-a21a-26c0ba4c8d53,2015-04-03 21:54:56,Bradford Amarante,6d104d28-d8bb-4969-ab32-50532b8b9be3,3386.7,Post Office,
SC1,a236e698-b8c2-4491-a41d-99bb8427b5a1,2015-04-06 02:34:31,Summer Fusaro,3e7f22dc-efbf-48b4-bc34-643d186dbb62,7909.1,Express Delivery,
SC1,f45dcddf-8f40-4164-89ad-b169983cdcd9,2019-02-14 17:40:46,Tyree Decastro,0f1c341e-374b-4d83-9ba5-138b925fc19f,9632.01,Third-Party Logistics (3PL),BILLINGBLOCK
SC1,fb25b93d-5488-41da-9d65-b5a413af456c,2014-01-04 18:09:24,Dalila Proehl,45c89a4f-7e4c-4175-af8f-4fa94c61450b,12107.46,Special Handling,
SC1,9643fbfe-b03e-49f5-9377-9e12f450b721,2014-08-29 11:07:37,Roy Ortego,9c352a23-55e8-4409-b732-06fa3223664d,5655.18,Standard Delivery,
SC1,9427f850-2fe8-4af0-b8c4-aa5048d54a55,2010-02-24 01:22:06,Tasia Snelgrove,cf60c731-5529-44c8-af7d-63b4880e2403,11538.4,Temperature-Sensitive,
SC1,8198050d-0285-4c6c-baa6-103e4e0ceb9f,2018-03-27 01:21:24,Emilio Sones,7d460e34-ed49-4b8b-ac3f-6eb1e16351cc,2828.67,Hazardous Materials,
SC1,d6573a9e-7b84-4507-af6c-4a1590b49a8b,2018-08-05 11:32:58,Karri Ptacek,8f1c110f-a97b-43de-af7d-64b47d532e56,13816.23,Next-Day Delivery,
SC1,a2bc5803-e2bb-4759-a4bc-062bd96f8c20,2018-11-19 23:30:54,Alfonso Wernick,7d460e34-ed49-4b8b-ac3f-6eb1e16351cc,590.1,Express Delivery,
SC1,1c872901-b26f-4d29-9a01-713481ccdeec,2012-08-28 22:48:37,Kenia Romine,6776afd3-435a-40a2-ae97-e3c3af239742,10610.26,Sea Freight,
SC1,ca84fc6e-4c77-4e0e-86bc-a8ec90a027b9,2018-01-16 05:00:07,Toby Narvaez,f3b93d9b-09d0-4386-beba-b7bdba319d2c,12622.99,Drop Ship,
SC1,bb724947-c7f3-49ba-b329-e0035916be70,2018-04-03 10:28:02,Rachel Onorato,9747823f-8944-4520-ae6d-3f06141d9048,2712.53,Sea Freight,
SC1,4cdccbd8-05cd-4eae-865e-183d9a693040,2015-01-01 18:51:04,Gloria Ashburn,734c3815-308a-4dee-a2d9-cc19791d3696,6273.93,Express Delivery,
SC1,f8fcee31-4798-4af4-bb26-6a850a8074a5,2013-03-31 21:17:29,Leontine Sifford,e5e91493-7b9c-4a9c-8a15-a7974f876e9a,13590.05,Same-Day Delivery,
SC1,9714dcf8-c119-46de-9cf5-0c05261a878f,2010-06-20 18:08:06,Ward Weckerly,00d277b4-f5fa-4821-95ee-9a6158c52b2c,9762.73,Third-Party Logistics (3PL),
SC1,8aa8cedd-4d06-4e29-b639-b033369f1509,2015-10-19 13:57:32,Lucina Boyers,6776afd3-435a-40a2-ae97-e3c3af239742,2979.11,Sea Freight,
SC1,0cc4c3f8-e4af-4448-b835-07892ff87645,2016-12-23 15:15:20,Jamie Mcclellan,734c3815-308a-4dee-a2d9-cc19791d3696,13189.66,Truck Transport,
SC1,47b33834-d5ab-4223-b913-43390493947f,2013-04-23 11:25:40,Felice Cover,04cfba35-8948-48e1-9cc9-ca83b622c290,3913.05,Pickup by Customer,
SC1,40434314-5f4d-44e3-88d9-9729e67d836d,2018-03-05 18:24:38,Ceola Harry,7f1d80f0-f5d5-4e30-9372-cf8b3a36887a,12221.14,Truck Transport,
SC1,8a899082-828d-4126-a329-29f6c2026ee7,2013-10-22 06:22:28,Lang Winkler,1fe2747d-51d0-47d4-9b33-e3dae5a73dc2,11630.17,International Shipping,
SC1,f0a9b11e-9537-4943-bbc1-65e94733b659,2013-03-27 19:59:26,Lawerence Pintor,f3b93d9b-09d0-4386-beba-b7bdba319d2c,5610.74,Truck Transport,
SC1,e101e6f4-36d9-4d87-886b-6dfc81ec28dd,2014-03-13 12:09:33,Lessie Scheck,0b41910f-3a20-4ae8-bcc3-2713fbe195f2,4314.44,Express Delivery,
SC1,53f7da97-ae65-40b3-b7bc-8a8381e02a97,2017-08-20 06:17:08,Toby Narvaez,1fe2747d-51d0-47d4-9b33-e3dae5a73dc2,1604.39,Special Handling,
SC1,ca19f82c-79f9-421c-a4c2-2a923e777371,2010-04-30 06:37:49,Toby Narvaez,d82147e3-6ab4-4856-8817-5846d4b96aed,6658.27,Pickup by Customer,
SC1,9dd7d5ca-5231-43a5-8c1e-84f0077c11a6,2011-02-16 12:47:56,Dalila Proehl,3c3c7c61-a6d8-40ab-9cbf-190e7fcd15e8,4853.85,Express Delivery,
SC1,5e74b14c-49b9-4088-b713-127539a32ae1,2017-05-18 05:38:19,Margene Hamil,734c3815-308a-4dee-a2d9-cc19791d3696,7929.85,Standard Delivery,
SC1,c44eb9db-8d03-47f8-a981-e9aa481eacd1,2012-06-18 05:02:42,Jena Jeans,93cd473a-3901-4333-89ed-bc5cbc30cfb0,2121.38,Temperature-Sensitive,
SC1,cd1fb545-635f-4bbf-97b1-621d70e56699,2010-01-03 09:14:33,Lucina Boyers,f062ff80-c1db-43b8-91da-e63f0b737c4c,10910.68,International Shipping,
SC1,45302445-c2fd-41f1-89e6-39f719c6c69d,2018-08-10 05:29:01,Ward Weckerly,562bb1ef-b089-4dbb-a800-2f3f878d3f59,2734.72,International Shipping,
SC1,65f61a9d-45fa-4c26-a8f6-e73f60928c6b,2013-04-28 18:40:52,Lawerence Pintor,58539a65-9d4f-45c7-9db4-605ddbcaaf19,1509.08,Pickup by Customer,
SC1,e61a616e-99db-4c42-ad3d-2a570b6d615b,2010-07-06 17:53:18,Melissia Kreidler,577559c2-460e-4662-b8f7-5dda465d9525,13647.32,Hazardous Materials,
SC1,d430e3f6-399f-4ea2-86a8-b34f731c00ad,2018-05-12 01:05:41,Alejandro Atwood,10f599a4-022e-459d-9ac2-8420777715cc,13519.3,Sea Freight,
SC1,3c529dc1-732a-4fde-aa57-7762ef7841a5,2013-10-28 09:08:08,Ward Weckerly,07abd21e-962c-4416-8b48-6726fa14dfc3,9955.97,Pickup by Customer,
SC1,e7adfb5a-c2c3-47c2-bc09-244b5c3307b1,2012-02-03 11:35:04,Rachel Onorato,2b8713f6-822c-46e7-983d-8038730bad96,7983.45,Truck Transport,
SC1,8a40b0b8-cc29-4ead-8c3f-741cf1b4cbfa,2016-11-26 18:08:51,Bradford Amarante,df12b4c1-ffd2-4ed3-8209-af5a77681129,1593.9,Third-Party Logistics (3PL),
SC1,b00d0c9c-f3c0-464a-b625-0f76fb09bd36,2019-05-15 22:28:03,Ward Weckerly,f5f498e9-7f35-4c30-b042-1fd861163e11,9269.08,Airfreight,
SC1,8ed3cf59-db32-413f-964d-11f8c360849a,2014-03-19 13:09:33,Lavonna Haymon,81a0c186-21cf-4154-ab44-22a811b850f9,6140.42,Special Handling,
